0,A_min,A_avg,A_max,te_min,te_avg,te_max,t_min,t_avg,t_max,tipe
444313120400343040.jpg,0,0,0,0.007573783,1.084265471,2.057070732,0.355453016,1.084187481,1.573513222,non-haze
444458695217274880.jpg,0.062614379,0.130446623,0.226977124,0,0.890015244,1.394393802,-0.144693215,0.890256319,1.49882472,non-haze
1077414630688963964_1975070398.jpg,0.796521739,0.805632282,0.812139812,0,0.607699513,1.321324945,-0.045063019,0.607056729,1.173783778,non-haze
442926060212985856.jpg,0.987934919,0.993141427,0.995744681,0,0.363060802,2.255481958,-0.007150957,0.364038083,1.627468301,non-haze
1104108436302181423_2143234972.jpg,0.990196078,0.990196078,0.990196078,0,0.350480497,1.223800063,0.007208953,0.351222922,1.348927951,non-haze
1073787323032263925_42507550.jpg,0.344254279,0.35207824,0.363814181,0,0.564844728,1.019695878,-0.012978476,0.56447909,0.999712145,non-haze
444118405663031297.jpg,0.218124006,0.333677795,0.451828299,0,0.573323846,1.63645339,0.133489298,0.57384318,1.277343461,non-haze
444462490491969536.jpg,0.019502425,0.205425539,0.425152857,0,0.461656272,1.611812234,-0.140324046,0.461830854,1.344052997,non-haze
443915459281170432.jpg,0.44540305,0.579544904,0.734524328,0.678232193,0.939687967,1.436186075,0.759428631,0.939229972,1.322937481,non-haze
444811794196865024.jpg,0,0,0,0,0.786287069,1.430879951,0.255741291,0.786051594,1.236833108,non-haze
440846291396878336.jpg,0.936659664,0.941841737,0.944432773,0,0.669860661,1.363219976,-0.005998255,0.66872539,1.160840898,non-haze
444357779055448064.jpg,0.997222222,0.997222222,0.997222222,0,0.520297825,1.845489979,-1.03E-09,0.520143308,1.226006297,non-haze
443883820463304704.jpg,0.729953917,0.805421523,0.905611277,0,1.01892364,1.780844212,0.04278931,1.018323279,1.951365813,non-haze
444664966449078272.jpg,0.320675381,0.391067538,0.488834423,0,0.920286477,1.519314408,0.174971361,0.919878741,1.287485572,non-haze
444322886765916160.jpg,0.948200176,0.966409781,0.991122817,0,0.558441997,1.541594386,-0.017007479,0.558011206,1.480921912,non-haze
449458918201118720.jpg,0.660290487,0.686337449,0.72671024,0.034532458,0.668479502,1.315513968,0.093117016,0.667755793,1.137513218,non-haze
442893117692182528.jpg,0,0,0,0,1.00652194,1.982290268,0.27338694,1.006638414,1.637920865,non-haze
445216455743647744.jpg,0.309158497,0.34959695,0.403080065,0,0.512018323,1.637372494,-0.033379651,0.512062053,1.41742425,non-haze
443286243468529664.jpg,0.199348534,0.250162866,0.293159609,0,0.734607935,1.281766057,0.121751215,0.735183576,1.244617012,non-haze
443941475202523136.jpg,0,0,0,0.629972816,1.077013612,2.219175339,0.881884874,1.076790281,1.789549289,non-haze
1094484484918122476_2172253620.jpg,0.731540342,0.736756316,0.743276284,0,0.483040392,1.325896502,-0.040208684,0.482901067,1.261430729,non-haze
444511672602861568.jpg,0.726143791,0.803806228,0.877585544,0,0.582586467,1.584273815,0.094143703,0.583444468,1.271833925,non-haze
443592598477737984.jpg,0.872499437,0.898583127,0.946837954,0,0.547965646,1.423910975,-0.028500555,0.547621279,1.128216274,non-haze
444847890964291584.jpg,0.997942387,0.997942387,0.997942387,0,0.831640959,1.899352312,-2.28E-10,0.832006616,1.344593166,non-haze
442682497764057088.jpg,0.073779316,0.116493656,0.155324875,0.363691568,0.921333492,1.92171073,0.547768622,0.921733702,1.337625859,non-haze
442700026536423424.jpg,0.226638655,0.253991597,0.277436975,0,0.339738816,1.622745872,-0.025833047,0.339584904,1.523581309,non-haze
442881241226829825.jpg,0.940588235,0.949509804,0.963529412,0,0.742068052,1.773109674,0.096830626,0.742041163,1.223949768,non-haze
1102052308702005928_1819566345.jpg,0.821515892,0.829339853,0.841075795,0,0.530541897,1.658369064,-0.075539825,0.53071158,1.243796926,non-haze
447881715143282688.jpg,0.398518519,0.582149601,0.757966594,0,0.753556073,1.310378432,-0.02167406,0.753132118,1.076896009,non-haze
444012967252602880.jpg,0.121166082,0.123771805,0.128983249,0,0.842315257,1.33084774,0.124817611,0.842611477,1.102010221,non-haze
444052188482904064.jpg,0,0.011649366,0.019415609,0,1.341274738,1.997684717,0.462658233,1.341174445,1.770257117,non-haze
444035107699965952.jpg,0.090028739,0.13569549,0.191800357,0.602507651,1.087315917,2.011370659,0.927132796,1.087247049,1.678576496,non-haze
444019592420024321.jpg,0,0,0,0.629972816,1.077013612,2.219175339,0.881884874,1.076790281,1.789549289,non-haze
444085174112759808.jpg,0.962026144,0.971151053,0.985490196,0,0.465857089,1.76796484,-7.19E-15,0.466252926,1.425466717,non-haze
445728411659415552.jpg,0.234640523,0.27114016,0.301122004,0,0.592671573,1.156438112,0.026417044,0.592401919,1.06936986,non-haze
444368087811227649.jpg,0.828293391,0.843921569,0.875177923,0,0.567192018,1.191122293,-0.004639854,0.566599164,1.153511041,non-haze
443975584872271872.jpg,0.148467683,0.222701525,0.316470588,0.018280864,0.7277022,1.275138617,0.274099446,0.727365814,1.263363972,non-haze
1102242141627739589_1665433066.jpg,0.125183374,0.130399348,0.136919315,0,0.670036376,1.258590221,-0.026430321,0.669945924,1.141309095,non-haze
444004805497745408.jpg,0.586351403,0.733910035,0.823221838,0,0.814499497,1.728813648,0.135360936,0.81511735,1.205735279,non-haze
444282644528758785.jpg,0.50010167,0.565219075,0.601684822,0,0.764431715,1.243383408,0.179357385,0.763862792,1.172193459,non-haze
444121775840821248.jpg,0.535265069,0.545683854,0.558707335,0.242082715,0.939296961,1.366735339,0.299482631,0.938908177,1.254105763,non-haze
444658686821011457.jpg,0.98,0.98,0.98,0,0.19190605,1.579758525,-0.012417827,0.19234617,1.803949361,non-haze
1105852738834954935_512747461.jpg,0.997555012,0.997555012,0.997555012,0,0.577693582,1.273143291,0.000889734,0.577915366,1.084582702,non-haze
444047230287101953.jpg,0.480553117,0.673295288,0.820456541,0,0.985364914,1.474364996,0.283327652,0.984804267,1.292269262,non-haze
444277838758158336.jpg,0,0.002608491,0.007825473,0.615344942,1.079253912,2.173667431,0.936374692,1.079060519,1.703667007,non-haze
450591614667202562.jpg,0.913190731,0.952049911,0.990909091,0,1.002101779,1.679556131,0.112421006,1.001252919,1.496872739,non-haze
442097336307568640.jpg,0.851735657,0.864759138,0.879084967,0,0.70056957,1.39944768,-0.023327442,0.699734512,1.206253026,non-haze
443963008796987392.jpg,0.398888889,0.398888889,0.398888889,0.015796036,1.106083393,1.842719316,0.607918988,1.106483025,1.376884762,non-haze
445144384330153985.jpg,0.72189866,0.887089885,0.995049505,0,0.927692533,1.688089371,0.464119113,0.926433579,1.298737696,non-haze
444082795837546496.jpg,0.324586057,0.349353667,0.387156863,0.11019218,0.726669312,1.294213057,0.247610185,0.726726122,1.216094903,non-haze
444103722327502850.jpg,0.446559016,0.473740869,0.489273356,0,1.242091417,1.991731644,0.443653093,1.242243887,1.697490128,non-haze
444471864945942529.jpg,0.997942387,0.997942387,0.997942387,0,0.831640959,1.899352312,-2.28E-10,0.832006616,1.344593166,non-haze
440053078658527232.jpg,0.271818531,0.331359733,0.380545944,0,0.498690099,1.235882759,0.006434614,0.500139071,0.91500314,non-haze
443320860271579136.jpg,0.078213508,0.294604212,0.727385621,0,1.466894984,2.209949732,0.201222413,1.467474368,2.119590917,non-haze
444453397169586177.jpg,0.765748696,0.783980808,0.808724389,0,0.61435461,1.262743115,0.082171677,0.613997004,1.176724236,non-haze
1094927909011691010_191224964.jpg,0.555501222,0.555501222,0.555501222,0,0.754130006,1.617438436,0.25851105,0.753699118,1.09189971,non-haze
444048146335678464.jpg,0.773594771,0.877782619,0.94550472,0.176553309,0.736086607,1.430373669,0.232973991,0.735298515,1.281067735,non-haze
1105542664529176092_1668239920.jpg,0.00391198,0.00391198,0.00391198,0,0.559872746,1.318272591,-0.003665039,0.559837563,1.186311871,non-haze
443529347668799488.jpg,0.557923169,0.599539816,0.651560624,0.255083144,0.636851728,1.307245731,0.319462412,0.636193397,1.36858783,non-haze
442705656449998848.jpg,0.046631016,0.081604278,0.104919786,0.345331252,0.911465108,1.81052804,0.529524871,0.91200657,1.225850216,non-haze
444515426454618112.jpg,0.990196078,0.990196078,0.990196078,0,0.286057591,1.265874863,-4.23E-15,0.286866408,1.168021819,non-haze
444098916686901248.jpg,0.962026144,0.971151053,0.985490196,0,0.465857089,1.76796484,-7.19E-15,0.466252926,1.425466717,non-haze
1108465447604513576_1124281.jpg,0.199511002,0.213854931,0.226894866,0,0.611045599,0.991710663,0.037265913,0.610947224,0.983913935,non-haze
444411766672355328.jpg,0,0.026033943,0.070291646,0,0.669417739,1.651776791,-0.010261351,0.669270475,1.474753109,non-haze
1326537704804071091_257143926.jpg,0.997555012,0.997555012,0.997555012,0,0.646653652,1.29312551,-2.19E-15,0.646656242,1.289536448,non-haze
444710877808574464.jpg,0.997304582,0.997304582,0.997304582,0,0.255025625,1.702888727,-0.003488464,0.255317621,1.62987544,non-haze
444462012613918720.jpg,0,0,0,0.027273864,1.042335153,1.309706211,0.590002655,1.042701118,1.133937636,non-haze
444545715843239936.jpg,0.960847059,0.976470588,0.984282353,0,0.881301403,2.078043699,0.001743121,0.882917248,1.647829161,non-haze
444068116578856961.jpg,0.954861945,0.963918901,0.978151261,0,0.505207896,1.406824946,0.000166523,0.50681959,1.396665472,non-haze
444116828764123138.jpg,0.504805844,0.539753941,0.574702038,0,1.227213502,1.952566385,0.520326289,1.2276628,1.682213438,non-haze
444125583694262273.jpg,0.28475983,0.412186603,0.577321299,0.437014699,1.029634833,1.861725807,0.728274247,1.02955675,1.445670371,non-haze
1072128510378567313_1766038000.jpg,0.676772616,0.676772616,0.676772616,0,0.57604903,1.431159258,0.000117529,0.575930095,1.319028842,non-haze
448003360021434368.jpg,0.964591503,0.973703704,0.980212418,0,0.306095421,1.841108084,0.001274209,0.303480474,1.390812124,non-haze
444274710365220864.jpg,0.558957655,0.603257329,0.641042345,0.065734923,0.660448968,1.413327813,0.072061997,0.660076484,1.429954611,non-haze
444085742029897728.jpg,0.090028739,0.13569549,0.191800357,0.602464437,1.087076783,2.016875744,0.926894572,1.087006873,1.67604757,non-haze
444641348121927680.jpg,0.504008715,0.511822803,0.52745098,0,0.830925107,1.744566202,0.010697281,0.83005496,1.407334926,non-haze
450451752345550848.jpg,0.003907044,0.003907044,0.003907044,0,0.998594344,1.811864376,0.330404834,0.998376741,1.17017051,non-haze
445367115973795840.jpg,0,0.264052288,0.582468281,0.042543918,1.122505069,1.476219177,0.406050424,1.123248101,1.517387845,non-haze
444022708863381504.jpg,0.105421995,0.110628019,0.113231032,0,0.448946625,2.129313946,0.002211939,0.450302532,1.536125589,non-haze
439569320863993856.jpg,0.128932462,0.190142823,0.242236747,0.235850811,0.834339023,1.229739547,0.430836921,0.834291289,1.188137967,non-haze
444472423467859968.jpg,0.997942387,0.997942387,0.997942387,0,0.831640959,1.899352312,-2.28E-10,0.832006616,1.344593166,non-haze
443087602267078657.jpg,0.582149601,0.632941176,0.683732752,0,0.771700501,1.605338812,0.006949429,0.771253022,1.444069097,non-haze
444467479222288384.jpg,0,0,0,0.027273864,1.042335153,1.309706211,0.590002655,1.042701118,1.133937636,non-haze
443595035884285953.jpg,0.984117647,0.991928105,0.995833333,0,0.31833151,2.341786146,0.001249062,0.315852337,1.540889356,non-haze
441054118346375168.jpg,0,0,0,0,0.864582419,1.532102227,-0.044678145,0.86483083,1.389665062,non-haze
445367659312324609.jpg,0,0.264052288,0.582468281,0.042543918,1.122505069,1.476219177,0.406050424,1.123248101,1.517387845,non-haze
444061880445722624.jpg,0.086114742,0.131781651,0.18788671,0.620475829,1.088923931,1.995759487,0.912521048,1.088850678,1.681324489,non-haze
444093215734374400.jpg,0.7455594,0.81416122,0.877585544,0.06609118,0.725140452,1.260873318,0.192315192,0.723891494,1.043989437,non-haze
445423397967626240.jpg,0.238451419,0.282753868,0.320541252,0,0.917100191,1.479413748,0.109490906,0.917382892,1.280635966,non-haze
1106513247425466994_43765963.jpg,0.80195599,0.80195599,0.80195599,0,0.25870049,0.950737596,-0.109861303,0.258139944,0.837437712,non-haze
444830577372323840.jpg,0.997304582,0.997304582,0.997304582,0,0.255025625,1.702888727,-0.003488464,0.255317621,1.62987544,non-haze
444395574935048192.jpg,0.739117647,0.810813362,0.887723312,0,0.62616539,2.078500509,0.076009255,0.625988876,1.698957422,non-haze
1100714359860208976_2052592280.jpg,0.645476773,0.650692747,0.653300733,0,0.415877163,2.10337162,-0.016877646,0.415758569,1.576192455,non-haze
444093035874246659.jpg,0.090028739,0.13569549,0.191800357,0.602507651,1.087315917,2.011370659,0.927132796,1.087247049,1.678576496,non-haze
449920370624040961.jpg,0.027323893,0.036431857,0.050744372,0,1.110380769,2.168549538,0.778474167,1.110195011,2.457275367,non-haze
443380556877688832.jpg,0.112691622,0.130825906,0.15543672,0,0.831928611,1.990569115,0.226309041,0.832761974,1.508103451,non-haze
442897379763560449.jpg,0,0,0,0,1.00652194,1.982290268,0.27338694,1.006638414,1.637920865,non-haze
449760095488860160.jpg,0.379599673,0.490479303,0.583096405,0.190052807,0.982461989,1.60232842,0.209389025,0.982525547,1.466014564,non-haze
444253937970204672.jpg,0.824773146,0.888618144,0.94203947,0,0.843880653,1.515966773,0.136834956,0.844399361,1.294431255,non-haze
444425812381425664.jpg,0.234640523,0.307639797,0.367603486,0,0.943035603,1.767174006,0.115733277,0.943886047,1.312596665,non-haze
442823412247838722.jpg,0,0.097078047,0.232987313,0,1.054947495,1.419217587,0.523264547,1.054863506,1.184306097,non-haze
1102884056795274455_1614778670.jpg,0.109535452,0.114751426,0.121271394,0,0.663217843,1.290097833,0.00490466,0.663037478,1.015394472,non-haze
445170537623334914.jpg,0.271818531,0.420671537,0.539753941,0,0.796465456,1.564021587,0.039114305,0.797860244,1.372058185,non-haze
444275168051859456.jpg,0.273493101,0.293028322,0.3086565,0,0.672897696,1.37394774,0.002742233,0.672347598,1.270392804,non-haze
444096729810763776.jpg,0.997222222,0.997222222,0.997222222,0,0.469827503,1.815466404,-5.91E-15,0.470382151,1.61025708,non-haze
444471492223303680.jpg,0,0,0,0.724389076,1.388549089,2.103124857,0.960431762,1.387481482,2.286274496,non-haze
444735354877145088.jpg,0.250457516,0.296113834,0.320898693,0,0.757108748,1.269355774,0.019284888,0.756969779,1.151908597,non-haze
444363939149668352.jpg,0.340465686,0.4983061,0.751372549,0,0.687763035,1.255794168,-0.005125127,0.687689887,1.325326122,non-haze
444846106107592704.jpg,0.930857648,0.930857648,0.930857648,0,0.974678159,1.4333601,-0.004839337,0.974092539,1.22690379,non-haze
444732617896640512.jpg,0,0,0,0.007573783,1.084265471,2.057070732,0.355453016,1.084187481,1.573513222,non-haze
447765629118849024.jpg,0.062512709,0.138048899,0.195352215,0.028517783,0.910510063,1.49481988,0.353433801,0.910447058,1.531069323,non-haze
1102055078854758299_670745866.jpg,0.790220049,0.790220049,0.790220049,0,0.790375531,1.454430461,0.004407683,0.789951417,1.447434116,non-haze
443202492944236544.jpg,0.765780683,0.820479303,0.902527233,0,0.540642262,1.146918297,0.086601209,0.540233509,1.020044353,non-haze
442967626323460097.jpg,0.367890196,0.529657516,0.657505882,0,0.620647669,1.320352912,-0.012582073,0.620556132,1.180501662,non-haze
442542380441288705.jpg,0.211323529,0.31828976,0.438300654,0,0.800590277,1.627916098,0.000711905,0.800194639,1.295916028,non-haze
444061383219351552.jpg,0,0,0,0,0.805006921,1.434734821,0.18178005,0.804712313,1.158971679,non-haze
443547195426349057.jpg,0.199667221,0.214022381,0.238817657,0,0.472797036,1.063080549,-0.015777395,0.472851963,0.978850183,non-haze
444162207794745344.jpg,0,0,0,0,0.628204703,1.529653907,0.140640879,0.62808656,1.176816855,non-haze
440453442633347072.jpg,0,0.002607117,0.007821351,0,0.62993592,1.235608459,0.020173944,0.630002471,1.1382011,non-haze
442486295894302721.jpg,0.050791576,0.056000968,0.062512709,0,0.835949063,2.133330822,0.023335174,0.836061999,1.431213953,non-haze
444370059167674368.jpg,0.864259259,0.920312273,0.962026144,0,0.471406609,1.377819657,0.056699428,0.471235086,1.141712217,non-haze
440032608924073984.jpg,0.581595987,0.615424837,0.659662563,0.297543705,0.745205879,1.218475819,0.31883663,0.744392026,1.13736599,non-haze
445106540928696320.jpg,0,0,0,0,0.786287069,1.430879951,0.255741291,0.786051594,1.236833108,non-haze
445732468562198528.jpg,0.234640523,0.307639797,0.367603486,0,0.943035603,1.767174006,0.115733277,0.943886047,1.312596665,non-haze
444761723409424385.jpg,0.179891068,0.195533769,0.226819172,0,0.650005877,1.409981847,0.053324004,0.649541798,1.251643964,non-haze
444175396481667072.jpg,0.027350427,0.033862434,0.042979243,0,0.601339996,1.560830474,0.020999767,0.600832479,1.429078353,non-haze
445017971681812481.jpg,0.645710784,0.653537582,0.665277778,0,0.705664277,1.361429334,-0.068850414,0.705235521,1.344107973,non-haze
1102085067685384722_469932451.jpg,0.430317848,0.435533822,0.44205379,0.589116573,1.073149204,1.603257775,1.020395879,1.073183847,1.152637648,non-haze
1107529399324098107_1979525238.jpg,0.054767726,0.074327628,0.101711491,0.179177999,0.455383003,1.207306623,0.250851376,0.455059228,1.114704544,non-haze
439749110900350977.jpg,0,0.002601307,0.007803922,0,0.784434438,1.363430023,0.018353447,0.784572505,1.126964275,non-haze
443951318063796224.jpg,0,0,0,0.629972816,1.077013612,2.219175339,0.881884874,1.076790281,1.789549289,non-haze
1075005101894424825_21092453.jpg,0.00391198,0.00391198,0.00391198,0,0.643569767,1.420401454,-0.093405536,0.643149352,1.290258137,non-haze
443906312657596416.jpg,0.839594661,0.85391333,0.866930302,0,0.225197792,0.746739626,-0.023702558,0.224727057,0.749041714,non-haze
444394602955427840.jpg,0.230515614,0.31516824,0.378983297,0,0.848485231,2.117976189,0.171636125,0.848389671,1.398916305,non-haze
444349431752564738.jpg,0.962026144,0.971151053,0.985490196,0,0.465857089,1.76796484,-7.19E-15,0.466252926,1.425466717,non-haze
443626507269730305.jpg,0.956294667,0.97060656,0.995327103,0,0.46535942,1.800627232,-0.00146591,0.467208397,1.565596147,non-haze
444115908600930304.jpg,0.997752809,0.997752809,0.997752809,0,0.756506026,1.933487415,0.010549078,0.757463768,1.612929925,non-haze
444455340868771841.jpg,0,0,0,0.124639809,1.033600688,1.742531776,0.684503897,1.033799819,1.233463678,non-haze
444400503179341824.jpg,0.417499261,0.681525273,0.854507833,0,0.965218961,1.644436359,0.407893688,0.965626647,1.722303044,non-haze
1089536720259160555_597139773.jpg,0.895843521,0.911491443,0.938875306,0,0.589848757,1.174866438,-0.019141997,0.589295376,1.027312782,non-haze
444657935394684928.jpg,0.994219653,0.994219653,0.994219653,0,0.811509132,1.766188145,0.113526617,0.813410269,1.404348276,non-haze
444755002909663232.jpg,0.993464052,0.993464052,0.993464052,0,0.840571463,1.803374767,0.160818878,0.843012704,1.378647117,non-haze
444118417818136576.jpg,0.504805844,0.539753941,0.574702038,0,1.227213502,1.952566385,0.520326289,1.2276628,1.682213438,non-haze
1103306751787144813_2250211028.jpg,0.995652174,0.995652174,0.995652174,0,0.196834147,1.431224346,-0.015883594,0.196852301,1.275834956,non-haze
444074052383019008.jpg,0,0.09506062,0.179703637,0.269251645,0.844600677,1.208151817,0.533572147,0.845110319,1.104584178,non-haze
444375420536754176.jpg,0.007766244,0.033653723,0.069896194,0.204292178,0.7924546,1.352141976,0.358310469,0.793015151,1.234083522,non-haze
444322785007915010.jpg,0.962026144,0.971151053,0.985490196,0,0.465857089,1.76796484,-7.19E-15,0.466252926,1.425466717,non-haze
443713453933350912.jpg,0.789222948,0.798339385,0.804851126,0,0.646071672,1.417422414,0.058127504,0.645995461,1.206662876,non-haze
445350768770433026.jpg,0.131782946,0.144702842,0.170542636,0,0.972260952,1.403400779,0.622694997,0.971903506,1.107357813,non-haze
440293123130785793.jpg,0.128932462,0.190142823,0.242236747,0.235850811,0.834339023,1.229739547,0.430836921,0.834291289,1.188137967,non-haze
445862036115701760.jpg,0,0,0,0,0.845442832,1.452590227,0.004989401,0.846269883,1.46849114,non-haze
444448660487557121.jpg,0.989302388,0.989302388,0.989302388,0,0.569660664,1.662235975,-1.12E-06,0.569646826,1.306480194,non-haze
444067451752308736.jpg,0.543518045,0.557855451,0.570889457,0.261452734,0.420705289,1.012620449,0.284140604,0.420513031,1.124895376,non-haze
444254385128742912.jpg,0.066013072,0.126848648,0.221337947,0,1.106979132,1.577402115,0.142090476,1.107541129,1.445264012,non-haze
444355226951094273.jpg,0.997222222,0.997222222,0.997222222,0,0.231031984,1.616544604,-1.38E-08,0.231250504,1.397216566,non-haze
444057679518900224.jpg,0.984117647,0.991928105,0.995833333,0,0.300486952,1.523819685,0.001249062,0.297994953,1.527264737,non-haze
443215009649143808.jpg,0.746245461,0.770990075,0.789222948,0,0.574802041,1.403156757,-0.000380662,0.573663445,1.238966349,non-haze
444262366226558976.jpg,0.903359004,0.930733519,0.977661259,0,0.432459563,1.571976662,-3.18E-11,0.43252018,1.490642233,non-haze
442739436833361920.jpg,0.211457132,0.233243624,0.246059208,0,0.865790009,1.605208516,0.336427859,0.86511099,1.159859268,non-haze
443072429624008704.jpg,0,0.005214234,0.015642702,0.035547465,1.020008326,1.387698174,0.242054776,1.020068089,1.438869064,non-haze
444360397630369792.jpg,0.007739938,0.007739938,0.007739938,0,0.947376907,1.677221775,0.078671945,0.94668347,1.256399487,non-haze
444361658492678144.jpg,0.700010893,0.765188816,0.805599129,0,0.470169008,1.726002693,-0.005509993,0.470300671,1.319998112,non-haze
442850338106662913.jpg,0.544688323,0.660579456,0.77260755,0.442449629,0.751858234,1.195489764,0.487107238,0.75128158,1.143837715,non-haze
449722379720089600.jpg,0,0,0,0,0.671399832,1.89107728,0.006522955,0.672083764,1.793358182,non-haze
442913821674315776.jpg,0.112691622,0.128235294,0.147664884,0,0.828798175,1.972221851,0.227429573,0.829620604,1.497696126,non-haze
444104383479812097.jpg,0.480553117,0.673295288,0.820456541,0,0.985364914,1.474364996,0.283327652,0.984804267,1.292269262,non-haze
1100455741441592867_1070007706.jpg,0.997555012,0.997555012,0.997555012,0,0.173912913,1.369728684,-0.018494998,0.172762276,1.219499965,non-haze
444359181009580032.jpg,0.448714159,0.703635826,0.881820869,0,0.947481036,1.656620979,0.372107262,0.947889475,1.747792741,non-haze
444822045558198272.jpg,0,0.002607117,0.007821351,0,0.386626691,1.571782351,0.051054083,0.387293872,1.411098725,non-haze
444033102189326336.jpg,0.962026144,0.971151053,0.985490196,0,0.266102582,1.410872817,-1.73E-11,0.266398913,1.394048842,non-haze
442688687608827904.jpg,0.038831219,0.076368064,0.135909266,0,0.948908627,1.655128479,0.077926576,0.949578843,1.410746231,non-haze
444338699350720512.jpg,0.070438048,0.070438048,0.070438048,0,0.567633808,1.866290331,-3.04E-12,0.56843034,1.41536101,non-haze
444318287799672834.jpg,0.98907563,0.99298502,0.99689441,0,0.541955411,2.006128311,0.000368583,0.544168474,1.852012038,non-haze
444315554031992833.jpg,0.144592471,0.229263738,0.320448179,0,0.79929018,1.639647245,-0.025732359,0.799493639,1.229286517,non-haze
444802508389486593.jpg,0.474117647,0.488137255,0.512352941,0.186742365,0.769813478,1.423621178,0.346564293,0.769202566,1.228437453,non-haze
442896269011214336.jpg,0,0,0,0,1.00652194,1.982290268,0.27338694,1.006638414,1.637920865,non-haze
444104518066659328.jpg,0.128143022,0.161796745,0.213571703,0.038543195,0.902604222,1.357782722,0.275635579,0.903353746,1.380827837,non-haze
444038785928400897.jpg,0.993589744,0.993589744,0.993589744,0,0.371853471,1.298911095,-4.73E-15,0.372659012,1.41990068,non-haze
444649025032040449.jpg,0.684844771,0.705716231,0.739632353,0,0.683169663,1.221354246,0.157038928,0.683517031,1.235371973,non-haze
444147207948615681.jpg,0.117209709,0.117209709,0.117209709,0,0.463008493,1.504401922,-7.07E-11,0.464069997,1.598855449,non-haze
1327195597803278511_2264128507.jpg,0.997555012,0.997555012,0.997555012,0,0.143704742,0.85507071,-0.053187324,0.1439415,0.756948624,non-haze
444021640918093824.jpg,0.105421995,0.110628019,0.113231032,0,0.448946625,2.129313946,0.002211939,0.450302532,1.536125589,non-haze
444061934208311296.jpg,0,0,0,0,0.37378183,2.083236694,-0.008183581,0.374071632,1.311331644,non-haze
443969015686262784.jpg,0.675918664,0.703267974,0.72671024,0,0.628877997,1.266742706,0.017857927,0.627905394,1.380657061,non-haze
1205347665149150633_511246008.jpg,0.586797066,0.593317033,0.598533007,0,0.557272136,1.316534162,-0.016050735,0.557105,1.18622755,non-haze
444120822664294401.jpg,0.015628177,0.029954006,0.039070443,0,0.862397969,1.307199836,-0.039435415,0.862385121,1.135151842,non-haze
444650064162484224.jpg,0.997050147,0.997050147,0.997050147,0,0.913312793,2.012742996,0.004777225,0.914240886,1.785541603,non-haze
444055779293671424.jpg,0.090028739,0.13569549,0.191800357,0.602507651,1.087315917,2.011370659,0.927132796,1.087247049,1.678576496,non-haze
442874139674566656.jpg,0,0,0,0,0.953905642,2.296338797,0.277303737,0.953951401,1.698730311,non-haze
440872573677486081.jpg,0.846849419,0.906688242,0.95221778,0,0.333926946,1.177495956,0.023128346,0.331910733,1.016739392,non-haze
444106115635085313.jpg,0.943133178,0.960091313,0.974440504,0,0.588622689,1.299800873,-0.002782735,0.58785527,1.179413441,non-haze
444042782928154624.jpg,0.633224756,0.665798046,0.695765472,0.183656275,0.662681341,1.255874395,0.230979075,0.66261513,1.202149789,non-haze
1106155115437042833_11096738.jpg,0.148655257,0.153871231,0.160391198,0,0.616109431,1.23116684,-0.012464526,0.616108006,1.072864094,non-haze
440501261415108608.jpg,0.164091308,0.306043313,0.461018437,0,0.875374019,1.632889986,0.182122053,0.875692505,1.451679859,non-haze
445366702553849857.jpg,0,0.264052288,0.582468281,0.042543918,1.122505069,1.476219177,0.406050424,1.123248101,1.517387845,non-haze
1102492977550792318_2160254548.jpg,0.702813299,0.70932083,0.714526854,0,0.415232897,1.388384461,0.008163446,0.414982265,0.713810573,non-haze
444190356184104961.jpg,0.090028739,0.13569549,0.191800357,0.602464437,1.087076783,2.016875744,0.926894572,1.087006873,1.67604757,non-haze
444182175542308864.jpg,0.908377897,0.930375652,0.943315508,0,0.750587106,1.593721509,0.010572693,0.751572865,1.37545997,non-haze
443975802695086081.jpg,0.916416763,0.94489299,0.963014225,0,0.842428148,1.532737374,0.001187388,0.842648557,1.214466995,non-haze
1075289547174210586_31080154.jpg,0.449877751,0.455093725,0.461613692,0.484248281,0.710651219,1.475186706,0.471238476,0.710273865,1.231483809,non-haze
446572022802305024.jpg,0.874986544,0.90884019,0.933579393,0,0.582015872,1.502444983,0.008747336,0.581823679,1.180475522,non-haze
444463908279959552.jpg,0,0.00781759,0.023452769,0,0.849918544,1.983597994,0.001538823,0.849914349,1.963757767,non-haze
442498759981690880.jpg,0.015543672,0.024610814,0.042745098,0,0.808781803,2.115107059,0.157669886,0.808939474,1.503388872,non-haze
445190515042971648.jpg,0.062512709,0.093769063,0.10939724,0.267929792,1.082970023,1.360333204,0.629332825,1.083069351,1.382691567,non-haze
444692905643364352.jpg,0.395405972,0.44760478,0.501108559,0,0.72670418,1.505485535,-0.037472338,0.726420332,1.459119124,non-haze
444050272956870658.jpg,0.625182622,0.713200051,0.757208766,0,0.867640316,1.626996517,0.053433163,0.868731807,1.603003865,non-haze
444312309939195904.jpg,0.089851819,0.184912438,0.292995061,0.084233433,0.853136122,2.078647137,0.443636007,0.853094819,1.389661468,non-haze
444291596524072960.jpg,0.504008715,0.524846284,0.546986202,0.072526604,0.895682275,1.415643096,0.184883242,0.895074754,1.367373628,non-haze
1089463019513508999_2139305444.jpg,0.876283619,0.89193154,0.899755501,0,0.797900259,1.370311856,-0.015319615,0.797044463,1.235196661,non-haze
